generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,success_rate,champion_id,elite_ids
0,-31.72625160217285,-33.36375427246094,-37.2025032043457,62.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.53125,53.125,0.0,26.15625,26.15625,0.0,4,4 0
1,-22.3565673828125,-23.99694061279297,-27.850067138671875,61.20000076293945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40625,46.28125,52.3125,0.0,24.5,24.5,0.0,4,4 2
2,-19.48906707763672,-19.858566284179688,-24.386377334594727,71.9937515258789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15625,43.78125,51.78125,0.0,22.78125,22.78125,0.0,4,4 3
3,-20.363441467285156,-21.044816970825195,-25.208253860473633,66.0562515258789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78125,43.59375,51.59375,0.0,17.1875,17.1875,0.0,4,4 2
4,-5.725316524505615,-8.409440040588379,-13.120691299438477,72.51249694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03125,47.0625,51.34375,0.0,16.0625,16.0625,0.0,4,4 2
5,4.799055576324463,2.7859339714050293,-2.0568783283233643,75.59375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90625,52.0625,50.875,0.0,15.25,15.25,0.0,4,4 0
6,1.532183051109314,0.38855916261672974,-4.262690544128418,72.6624984741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65625,51.09375,51.40625,0.0,13.9375,13.9375,0.0,4,4 3
7,5.611244201660156,3.46612548828125,-1.390124797821045,76.6500015258789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6875,51.75,51.0625,0.0,12.875,12.875,0.0,4,4 3
8,7.236876487731934,5.6476263999938965,0.6510637998580933,75.3812484741211,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.125,52.625,51.28125,0.0,14.96875,14.96875,0.0,2,2 4
9,5.552809238433838,4.421811103820801,-0.9003762006759644,83.60624694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34375,52.875,51.125,0.0,14.84375,14.84375,0.0,4,4 2
10,7.530631065368652,7.082499027252197,1.6246869564056396,83.03125,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.5625,52.5625,50.5,0.0,16.0,16.0,0.0,4,4 2
11,-0.6909445524215698,-1.5614475011825562,-7.42144775390625,95.0374984741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15625,47.125,48.75,0.0,17.625,17.625,0.0,3,3 2
12,7.430325984954834,5.479200839996338,0.3598257899284363,79.0999984741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46875,48.15625,48.53125,0.0,12.5,12.5,0.0,4,4 3
13,13.249402046203613,12.000398635864258,6.01258659362793,92.70625305175781,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,6.125,49.78125,48.1875,0.0,12.0,12.0,0.0,4,4 2
14,10.096564292907715,8.704939842224121,3.050877094268799,88.66874694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,51.34375,49.34375,0.0,12.0625,12.0625,0.0,2,2 4
15,12.817845344543457,12.287968635559082,6.166406154632568,92.3187484741211,1.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.09375,6.28125,47.4375,47.1875,0.0,10.09375,10.09375,0.0,1,1 3
16,0.37718766927719116,-2.3921899795532227,-7.275627136230469,75.28125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21875,48.40625,51.59375,0.0,7.5625,7.5625,0.0,3,3 4
17,7.559678077697754,6.516306400299072,1.348494529724121,80.51875305175781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34375,53.65625,51.6875,0.0,9.0625,9.0625,0.0,4,4 3
18,6.823116779327393,6.070740699768066,1.001678705215454,77.7562484741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5625,54.53125,52.875,0.0,6.5625,6.5625,0.0,4,4 1
19,8.40188217163086,7.474257469177246,2.453944444656372,77.6812515258789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3125,54.0625,52.0,0.0,5.28125,5.28125,0.0,2,2 1
20,10.06874942779541,9.287877082824707,3.9885025024414062,79.86250305175781,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.5625,54.0625,52.0625,0.0,4.90625,4.90625,0.0,2,2 3
21,10.568123817443848,9.564873695373535,4.322998523712158,78.7125015258789,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.5625,53.9375,52.0625,0.0,4.53125,4.53125,0.0,2,2 3
22,14.060633659362793,12.348886489868164,6.553261756896973,89.7874984741211,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.5625,51.03125,49.125,0.0,5.78125,5.78125,0.0,4,4 2
23,12.80250072479248,11.217878341674805,5.5788164138793945,87.58125305175781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,52.53125,50.875,0.0,6.78125,6.78125,0.0,4,4 2
24,12.665315628051758,11.592820167541504,6.172194480895996,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,53.25,51.34375,0.0,7.0625,7.0625,0.0,1,1 4
25,12.667508125305176,11.253007888793945,5.853320598602295,81.8687515258789,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.5625,53.375,51.3125,0.0,7.46875,7.46875,0.0,1,1 0
26,12.540627479553223,11.57750129699707,6.555001258850098,75.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,54.34375,52.75,0.0,9.28125,9.28125,0.0,1,1 3
27,12.119067192077637,11.3983154296875,6.338940143585205,76.7750015258789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,54.09375,52.46875,0.0,6.15625,6.15625,0.0,3,3 4
28,18.036911010742188,17.326160430908203,10.744597434997559,103.9312515258789,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,7.0,48.34375,46.875,0.0,5.84375,5.84375,0.0,2,2 4
29,11.548748970031738,11.121122360229492,5.880185127258301,79.6187515258789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,54.6875,52.75,0.0,4.25,4.25,0.0,2,2 1
30,13.401887893676758,12.446138381958008,6.923011779785156,84.3375015258789,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.5625,52.46875,50.6875,0.0,4.8125,4.8125,0.0,3,3 4
31,14.700642585754395,13.877771377563477,8.416208267211914,85.60624694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5625,51.9375,50.09375,0.0,3.84375,3.84375,0.0,1,1 3
32,31.22760009765625,30.50022315979004,21.608657836914062,140.13125610351562,1.0,0.0,0.15625,0.15625,0.0,0.0,0.0,0.0,0.15625,7.0,40.1875,38.71875,0.0,7.03125,7.03125,0.0,3,3 1
33,25.954469680786133,25.514087677001953,17.103464126586914,135.5124969482422,1.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.09375,7.0,42.59375,40.40625,0.0,6.34375,6.34375,0.0,4,4 1
34,13.060626983642578,12.559754371643066,7.269129276275635,80.61250305175781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.9375,52.15625,0.0,3.34375,3.34375,0.0,2,2 1
35,14.02188491821289,12.838383674621582,7.3199462890625,85.16874694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.40625,51.46875,0.0,3.34375,3.34375,0.0,1,1 0
36,12.879058837890625,11.828435897827148,6.646873474121094,79.21875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,53.8125,51.9375,0.0,3.46875,3.46875,0.0,1,1 3
37,10.87375259399414,10.162501335144043,5.5984392166137695,67.65625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5625,55.3125,53.75,0.0,3.03125,3.03125,0.0,3,3 2
38,12.974692344665527,12.308691024780273,7.035879611968994,78.54374694824219,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.78125,54.25,52.28125,0.0,3.875,3.875,0.0,1,1 3
39,12.121872901916504,11.916997909545898,7.170748233795166,69.7249984741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.5,53.8125,0.0,3.1875,3.1875,0.0,1,1 4
40,8.19249439239502,7.284491539001465,2.7904295921325684,66.2562484741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5625,55.96875,54.1875,0.0,3.4375,3.4375,0.0,1,1 3
41,9.795307159423828,9.252057075500488,4.480181694030762,71.0250015258789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,55.84375,54.15625,0.0,3.0625,3.0625,0.0,3,3 2
42,12.499689102172852,11.23156452178955,6.385939121246338,72.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,54.90625,53.15625,0.0,2.46875,2.46875,0.0,3,3 0
43,10.32499885559082,8.796622276306152,3.756622791290283,77.17500305175781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5625,54.46875,52.96875,0.0,2.25,2.25,0.0,1,1 3
44,9.872495651245117,9.263371467590332,4.4783711433410645,72.07499694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5625,55.09375,53.5625,0.0,2.09375,2.09375,0.0,3,3 1
45,12.460938453674316,11.27556324005127,5.741812705993652,86.26249694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,53.5,51.84375,0.0,3.34375,3.34375,0.0,3,3 1
46,7.184369087219238,6.431619167327881,2.1156821250915527,64.26875305175781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,55.28125,54.125,0.0,2.4375,2.4375,0.0,3,3 1
47,14.15438175201416,12.711255073547363,7.510630130767822,78.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.6875,52.15625,0.0,3.6875,3.6875,0.0,1,1 3
48,13.288132667541504,12.871383666992188,6.692320823669434,95.8812484741211,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,7.0,52.34375,50.4375,0.0,5.1875,5.1875,0.0,4,4 1
49,11.536568641662598,9.845439910888672,3.3245022296905518,106.0062484741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78125,51.34375,49.65625,0.0,6.75,6.75,0.0,1,1 0
50,24.768207550048828,23.92633628845215,15.969461441040039,126.4375,1.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.09375,7.0,43.96875,42.59375,0.0,7.65625,7.65625,0.0,3,3 2
51,33.27138137817383,31.964746475219727,22.849435806274414,144.6062469482422,1.0,0.0,0.15625,0.15625,0.0,0.0,0.0,0.0,0.15625,7.0,38.90625,38.125,0.0,7.875,7.875,0.0,3,3 0
52,40.17074203491211,37.48748016357422,27.362167358398438,144.80624389648438,1.0,0.0,0.40625,0.40625,0.0,0.0,0.0,0.0,0.40625,7.0,39.46875,38.25,0.0,13.71875,13.71875,0.0,1,1 4
53,37.43574523925781,37.00499725341797,27.039058685302734,146.61874389648438,1.0,0.0,0.34375,0.34375,0.0,0.0,0.0,0.0,0.34375,7.0,38.15625,37.25,0.0,13.625,13.625,0.0,3,3 0
54,27.706043243408203,27.006296157836914,18.70848274230957,131.5437469482422,1.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,6.78125,42.03125,40.75,0.0,8.8125,8.8125,0.0,1,1 3
55,30.362585067749023,29.42795753479004,20.544206619262695,124.05000305175781,1.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.375,6.5625,44.15625,43.1875,0.0,9.1875,9.1875,0.0,1,1 0
56,40.58260726928711,38.96673583984375,28.565174102783203,142.8312530517578,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,7.0,40.59375,39.6875,0.0,10.09375,10.09375,0.0,3,3 1
57,30.15694236755371,28.563568115234375,19.809505462646484,118.95625305175781,1.0,0.0,0.40625,0.40625,0.0,0.0,0.0,0.0,0.40625,6.5625,45.28125,44.40625,0.0,6.75,6.75,0.0,1,1 3
58,21.979394912719727,20.057147979736328,13.241833686828613,98.60624694824219,1.0,0.0,0.15625,0.15625,0.0,0.0,0.0,0.0,0.15625,7.0,50.1875,49.0625,0.0,6.90625,6.90625,0.0,1,1 3
59,34.216941833496094,31.955318450927734,22.738439559936523,126.63749694824219,1.0,0.0,0.40625,0.40625,0.0,0.0,0.0,0.0,0.40625,7.0,43.625,42.5625,0.0,8.71875,8.71875,0.0,1,1 3
60,22.392536163330078,20.656030654907227,13.437280654907227,104.17500305175781,1.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.1875,7.0,49.15625,47.90625,0.0,8.65625,8.65625,0.0,1,1 3
61,24.5819149017334,24.081287384033203,16.158790588378906,113.25,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,7.0,47.40625,46.40625,0.0,6.96875,6.96875,0.0,1,1 3
62,11.730938911437988,10.83493709564209,5.371499538421631,82.35624694824219,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.78125,53.4375,52.21875,0.0,4.625,4.625,0.0,1,1 3
63,14.92062759399414,12.816125869750977,6.493938446044922,93.7437515258789,1.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.09375,7.0,52.125,51.0625,0.0,11.375,11.375,0.0,0,0 3
64,12.206244468688965,11.3336181640625,5.419867515563965,87.1500015258789,1.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.09375,6.5625,52.5,51.4375,0.0,5.625,5.625,0.0,3,3 1
65,12.142495155334473,10.746618270874023,4.16068172454834,99.01875305175781,1.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.09375,7.0,52.78125,51.40625,0.0,6.34375,6.34375,0.0,1,1 3
66,13.050009727478027,12.092506408691406,5.328444004058838,101.65625,1.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,6.5625,50.90625,50.0,0.0,7.78125,7.78125,0.0,1,1 3
67,12.890308380126953,10.124185562133789,4.5313720703125,82.4437484741211,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,6.78125,53.5,52.53125,0.0,3.3125,3.3125,0.0,1,1 3
68,13.105624198913574,10.656746864318848,4.498621940612793,92.9625015258789,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,7.0,52.09375,51.1875,0.0,9.8125,9.8125,0.0,1,1 3
69,8.134984016418457,5.9764862060546875,1.299298882484436,67.41874694824219,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.5625,55.28125,54.4375,0.0,8.21875,8.21875,0.0,1,1 3
70,11.719993591308594,9.30811595916748,4.349678993225098,71.46875,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,7.0,55.0625,53.65625,0.0,11.25,11.25,0.0,3,3 4
71,5.9262309074401855,3.9793567657470703,-0.45501822233200073,65.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5625,56.25,55.125,0.0,10.4375,10.4375,0.0,3,3 1
72,11.454687118530273,9.250057220458984,4.280056953430176,69.98750305175781,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,6.78125,55.125,53.71875,0.0,10.53125,10.53125,0.0,3,3 1
73,10.628737449645996,8.029361724853516,3.2365493774414062,68.15625,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,7.0,55.65625,54.53125,0.0,8.75,8.75,0.0,3,3 1
74,11.51186466217041,8.665613174438477,4.1103010177612305,65.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,56.28125,54.4375,0.0,6.03125,6.03125,0.0,3,3 1
75,15.103753089904785,13.222500801086426,7.665626525878906,78.4375,1.0,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0,0.09375,7.0,54.0,52.03125,0.0,7.3125,7.3125,0.0,3,3 1
76,17.544076919555664,15.83032512664795,9.534700393676758,91.5,1.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,6.78125,51.1875,49.40625,0.0,9.8125,9.8125,0.0,1,1 3
77,22.114389419555664,18.547513961791992,11.693763732910156,94.375,1.0,0.0,0.21875,0.21875,0.0,0.0,0.0,0.0,0.21875,7.0,51.03125,49.3125,0.0,10.125,10.125,0.0,1,1 2
78,44.92571258544922,43.20708465576172,33.454586029052734,119.8499984741211,1.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.625,7.0,41.59375,39.78125,0.0,18.25,18.25,0.0,1,1 3
79,31.201908111572266,30.15553855895996,22.484914779663086,95.7125015258789,1.0,0.0,0.40625,0.40625,0.0,0.0,0.0,0.0,0.40625,7.0,47.5,45.75,0.0,9.4375,9.4375,0.0,1,1 3
80,34.89193344116211,33.44443130493164,24.754743576049805,108.59375,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,7.0,46.53125,44.0625,0.0,12.8125,12.8125,0.0,1,1 3
81,14.685626029968262,12.426252365112305,6.780940055847168,79.28125,1.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,6.5625,52.78125,51.40625,0.0,8.34375,8.34375,0.0,1,1 3
82,28.086915969848633,26.63741683959961,18.590229034423828,110.7437515258789,1.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,0.3125,7.0,46.71875,45.40625,0.0,7.75,7.75,0.0,1,1 3
83,25.75753402709961,24.242534637451172,17.479408264160156,90.0625,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,7.0,49.15625,47.53125,0.0,6.0,6.0,0.0,1,1 3
84,43.19634246826172,41.97271728515625,31.94677734375,130.31875610351562,1.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.5625,7.0,40.65625,39.65625,0.0,11.9375,11.9375,0.0,3,3 1
85,49.00449752807617,47.82424545288086,37.388309478759766,136.0187530517578,1.0,0.0,0.59375,0.59375,0.0,0.0,0.0,0.0,0.59375,7.0,38.03125,36.65625,0.0,11.5625,11.5625,0.0,1,1 3
86,57.54542922973633,54.99431228637695,44.33586883544922,126.2562484741211,1.0,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0,0.78125,6.78125,37.125,35.71875,0.0,13.0625,13.0625,0.0,3,3 4
87,60.61013412475586,59.92613983154297,48.376136779785156,140.8000030517578,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,33.9375,32.6875,0.0,14.5625,14.5625,0.0,3,3 4
88,55.73451232910156,54.12126541137695,42.73969650268555,142.43124389648438,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,7.0,35.78125,34.5,0.0,17.5625,17.5625,0.0,3,3 1
89,61.10575485229492,59.54712677001953,47.63212966918945,140.60000610351562,1.0,0.0,0.90625,0.90625,0.0,0.0,0.0,0.0,0.90625,7.0,34.4375,32.8125,0.0,26.96875,26.96875,0.0,2,2 1
90,52.35262680053711,50.55149841308594,40.21930694580078,131.44375610351562,1.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.625,7.0,36.25,34.75,0.0,15.90625,15.90625,0.0,1,1 3
91,58.811370849609375,57.40624237060547,46.49967956542969,127.9312515258789,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,36.9375,34.875,0.0,11.9375,11.9375,0.0,2,2 1
92,39.340702056884766,38.62057876586914,29.81870460510254,113.3375015258789,1.0,0.0,0.46875,0.46875,0.0,0.0,0.0,0.0,0.46875,7.0,43.34375,41.34375,0.0,6.9375,6.9375,0.0,3,3 1
93,60.9319953918457,58.93511962890625,47.94074630737305,129.6875,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,35.9375,34.78125,0.0,8.8125,8.8125,0.0,3,3 2
94,51.57575225830078,49.85499954223633,38.514068603515625,146.61874389648438,1.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.6875,7.0,36.21875,34.75,0.0,10.53125,10.53125,0.0,3,3 2
95,48.34044647216797,47.56806564331055,36.787757873535156,138.69375610351562,1.0,0.0,0.65625,0.65625,0.0,0.0,0.0,0.0,0.65625,6.78125,38.0625,36.65625,0.0,7.71875,7.71875,0.0,2,2 1
96,47.61449432373047,46.27749252319336,35.39592742919922,137.43124389648438,1.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.6875,7.0,39.90625,38.40625,0.0,8.1875,8.1875,0.0,2,2 3
97,50.79572296142578,49.6890983581543,39.247222900390625,128.6374969482422,1.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.6875,7.0,39.9375,37.8125,0.0,5.78125,5.78125,0.0,1,1 3
98,41.22447967529297,39.829856872558594,29.942352294921875,135.0500030517578,1.0,0.0,0.46875,0.46875,0.0,0.0,0.0,0.0,0.46875,7.0,41.3125,39.90625,0.0,5.28125,5.28125,0.0,1,1 2
99,37.9594612121582,36.85009002685547,27.88071632385254,121.6875,1.0,0.0,0.40625,0.40625,0.0,0.0,0.0,0.0,0.40625,7.0,43.40625,42.03125,0.0,3.75,3.75,0.0,1,1 2
100,46.98073196411133,45.84385299682617,34.85886001586914,139.5,1.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.6875,7.0,40.09375,38.9375,0.0,5.96875,5.96875,0.0,1,1 3
101,58.353233337402344,56.658363342285156,45.918365478515625,127.0999984741211,1.0,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0,0.78125,7.0,37.90625,35.9375,0.0,3.4375,3.4375,0.0,3,3 1
102,55.6082649230957,53.90264129638672,41.5520133972168,156.8125,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,37.0625,35.53125,0.0,5.96875,5.96875,0.0,1,1 3
103,57.93012237548828,57.81337356567383,46.56087112426758,134.85000610351562,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,36.53125,34.875,0.0,6.5625,6.5625,0.0,0,0 4
104,58.270137786865234,57.057640075683594,45.05388641357422,152.375,1.0,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0,0.78125,7.0,34.84375,33.78125,0.0,4.46875,4.46875,0.0,3,3 1
105,54.20949172973633,52.94324493408203,41.881683349609375,138.53125,1.0,0.0,0.71875,0.71875,0.0,0.0,0.0,0.0,0.71875,7.0,38.125,36.0625,0.0,3.0625,3.0625,0.0,1,1 3
106,59.382301330566406,57.689308166503906,46.230865478515625,137.25625610351562,1.0,0.0,0.84375,0.84375,0.0,0.0,0.0,0.0,0.84375,6.78125,35.625,34.4375,0.0,4.84375,4.84375,0.0,1,1 3
107,47.679168701171875,46.14979934692383,35.10260772705078,144.03125,1.0,0.0,0.65625,0.65625,0.0,0.0,0.0,0.0,0.65625,6.78125,39.5625,37.53125,0.0,3.40625,3.40625,0.0,1,1 3
108,59.6513786315918,56.93750762939453,45.56219482421875,142.30624389648438,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,7.0,35.3125,33.875,0.0,2.8125,2.8125,0.0,1,1 3
109,66.10762786865234,65.1396255493164,53.305877685546875,136.47500610351562,1.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.9375,7.0,33.71875,32.6875,0.0,3.8125,3.8125,0.0,3,3 1
110,56.28448486328125,55.429107666015625,44.762229919433594,128.1374969482422,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,7.0,36.625,35.5625,0.0,5.09375,5.09375,0.0,1,1 2
111,60.543235778808594,59.03410720825195,48.495361328125,123.07499694824219,1.0,0.0,0.78125,0.78125,0.0,0.0,0.0,0.0,0.78125,7.0,35.125,33.875,0.0,5.28125,5.28125,0.0,1,1 3
112,64.96763610839844,64.70263671875,53.008262634277344,136.1875,1.0,0.0,0.90625,0.90625,0.0,0.0,0.0,0.0,0.90625,7.0,33.59375,32.53125,0.0,9.21875,9.21875,0.0,3,3 4
113,62.27202224731445,61.55414962768555,49.02790451049805,152.8249969482422,1.0,0.0,0.90625,0.90625,0.0,0.0,0.0,0.0,0.90625,7.0,34.5,33.1875,0.0,11.875,11.875,0.0,2,2 1
114,62.7226448059082,61.19514846801758,48.7382698059082,151.4375,1.0,0.0,0.90625,0.90625,0.0,0.0,0.0,0.0,0.90625,7.0,35.5625,33.15625,0.0,9.84375,9.84375,0.0,3,3 1
115,60.86764144897461,59.78114700317383,47.96864700317383,146.0500030517578,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,35.09375,33.65625,0.0,8.15625,8.15625,0.0,3,3 1
116,61.8682746887207,61.21964645385742,49.12339782714844,149.22500610351562,1.0,0.0,0.84375,0.84375,0.0,0.0,0.0,0.0,0.84375,7.0,34.1875,32.59375,0.0,8.4375,8.4375,0.0,1,1 3
117,65.45765686035156,64.47428131103516,51.56959915161133,157.8937530517578,1.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.9375,7.0,34.4375,32.53125,0.0,8.625,8.625,0.0,2,2 3
118,66.70825958251953,64.89012908935547,53.18013381958008,134.0,1.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.9375,7.0,36.25,33.71875,0.0,3.96875,3.96875,0.0,2,2 3
119,67.99513244628906,65.208251953125,53.54669189453125,130.53125,1.0,0.0,0.96875,0.96875,0.0,0.0,0.0,0.0,0.96875,7.0,36.65625,34.71875,0.0,4.8125,4.8125,0.0,3,3 2
120,57.81763458251953,56.7601318359375,45.3126335144043,136.25,1.0,0.0,0.84375,0.84375,0.0,0.0,0.0,0.0,0.84375,7.0,38.0625,36.5,0.0,5.46875,5.46875,0.0,2,2 3
121,53.41073989868164,52.41211700439453,41.365867614746094,135.72500610351562,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,7.0,40.1875,37.84375,0.0,4.78125,4.78125,0.0,1,1 2
122,60.537635803222656,59.53825759887695,47.58294677734375,146.40625,1.0,0.0,0.84375,0.84375,0.0,0.0,0.0,0.0,0.84375,7.0,36.65625,34.625,0.0,4.125,4.125,0.0,1,1 3
123,50.010108947753906,48.809486389160156,37.67105484008789,148.46875,1.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.625,6.75,37.59375,35.09375,0.0,4.6875,4.6875,0.0,3,3 0
124,57.66699981689453,57.329505920410156,45.66168975830078,143.15625,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,35.96875,34.59375,0.0,2.40625,2.40625,0.0,2,2 3
125,55.369510650634766,54.3386344909668,42.49176025390625,146.7375030517578,1.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,7.0,38.8125,36.84375,0.0,3.40625,3.40625,0.0,2,2 1
126,50.163238525390625,48.79411315917969,38.16786193847656,139.8249969482422,1.0,0.0,0.59375,0.59375,0.0,0.0,0.0,0.0,0.59375,7.0,38.9375,36.375,0.0,3.0625,3.0625,0.0,3,3 1
